year,Code,income,n_docs,n_mentions
2021,EST,High income,8,8
2021,IMN,High income,8,8
2021,ISL,High income,8,8
2021,COL,Upper middle income,7,7
2021,GEO,Upper middle income,7,7
2021,LBN,Lower middle income,7,7
2021,MLI,Low income,7,7
2021,NZL,High income,7,7
2021,CHL,High income,6,6
2021,IDN,Upper middle income,6,6
2021,QAT,High income,6,6
2021,TJK,Lower middle income,6,6
2021,COD,Low income,5,5
2021,MNE,Upper middle income,5,5
2021,NGA,Lower middle income,5,5
2021,VAT,Unknown,5,5
2021,BHR,High income,4,4
2021,LBY,Upper middle income,4,4
2021,LUX,High income,4,4
2021,PRK,Low income,4,4
2021,ZAF,Upper middle income,4,4
2021,ARM,Upper middle income,3,3
2021,BIH,Upper middle income,3,3
2021,BOL,Lower middle income,3,3
2021,BTN,Lower middle income,3,3
2021,DZA,Lower middle income,3,3
2021,ETH,Low income,3,3
2021,MMR,Lower middle income,3,3
2021,NAM,Upper middle income,3,3
2021,PHL,Lower middle income,3,3
2021,RWA,Low income,3,3
2021,SDN,Low income,3,3
2021,SGP,High income,3,3
2021,VNM,Lower middle income,3,3
2021,XKX,Upper middle income,3,3
2021,ZMB,Lower middle income,3,3
2021,AZE,Upper middle income,2,2
2021,BDI,Low income,2,2
2021,HKG,High income,2,2
2021,KGZ,Lower middle income,2,2
2021,MAR,Lower middle income,2,2
2021,MCO,High income,2,2
2021,PAN,High income,2,2
2021,SLE,Low income,2,2
2021,SMR,High income,2,2
2021,UZB,Lower middle income,2,2
2021,ZWE,Lower middle income,2,2
2021,ARG,Upper middle income,1,1
2021,BGD,Lower middle income,1,1
2021,BRN,High income,1,1
2021,GHA,Lower middle income,1,1
2021,GIB,High income,1,1
2021,GRL,High income,1,1
2021,GTM,Upper middle income,1,1
2021,JAM,Upper middle income,1,1
2021,JOR,Lower middle income,1,1
2021,KAZ,Upper middle income,1,1
2021,KIR,Lower middle income,1,1
2021,LCA,Upper middle income,1,1
2021,LIE,High income,1,1
2021,MDA,Upper middle income,1,1
2021,MDV,Upper middle income,1,1
2021,NPL,Lower middle income,1,1
2021,SEN,Lower middle income,1,1
2021,SLV,Upper middle income,1,1
2021,SUR,Upper middle income,1,1
2021,TCD,Low income,1,1
2021,TUN,Lower middle income,1,1
2021,TUV,Upper middle income,1,1
2021,TZA,Lower middle income,1,1
2021,VEN,Unknown,1,1
2021,VGB,High income,1,1
2022,CZE,High income,2270,2270
2022,RUS,Upper middle income,1370,1370
2022,UKR,Lower middle income,1253,1253
2022,POL,High income,887,887
2022,USA,High income,879,879
2022,DEU,High income,799,799
2022,SVK,High income,659,659
2022,GBR,High income,464,464
2022,FRA,High income,422,422
2022,BLR,Upper middle income,299,299
2022,AUT,High income,283,283
2022,HUN,High income,275,275
2022,CHN,Upper middle income,262,262
2022,TUR,Upper middle income,183,183
2022,ESP,High income,167,167
2022,ITA,High income,161,161
2022,ROU,High income,156,156
2022,ISR,High income,144,144
2022,SWE,High income,142,142
2022,FIN,High income,138,138
2022,NOR,High income,137,137
2022,GRC,High income,120,120
2022,BGR,Upper middle income,114,114
2022,JPN,High income,105,105
2022,CAN,High income,100,100
2022,DNK,High income,94,94
2022,SYR,Low income,94,94
2022,DMA,Upper middle income,88,88
2022,CHE,High income,87,87
2022,AUS,High income,83,83
2022,IND,Lower middle income,80,80
2022,IRL,High income,80,80
2022,BEL,High income,58,58
2022,NLD,High income,53,53
2022,MDA,Upper middle income,52,52
2022,SRB,Upper middle income,50,50
2022,HRV,High income,44,44
2022,AFG,Low income,41,41
2022,EST,High income,41,41
2022,GEO,Upper middle income,41,41
2022,IRN,Lower middle income,41,41
2022,LTU,High income,39,39
2022,CUB,Upper middle income,37,37
2022,LVA,High income,34,34
2022,BRA,Upper middle income,29,29
2022,IRQ,Upper middle income,28,28
2022,SAU,High income,27,27
2022,IMN,High income,25,25
2022,KOR,High income,22,22
2022,PRK,Low income,22,22
2022,PSE,Upper middle income,21,21
2022,QAT,High income,21,21
2022,MEX,Upper middle income,18,18
2022,KAZ,Upper middle income,17,17
2022,MKD,Upper middle income,16,16
2022,NZL,High income,16,16
2022,SVN,High income,16,16
2022,EGY,Lower middle income,15,15
2022,MLI,Low income,14,14
2022,ARM,Upper middle income,13,13
2022,PRT,High income,13,13
2022,PER,Upper middle income,12,12
2022,MLT,High income,10,10
2022,CYP,High income,9,9
2022,LBN,Lower middle income,9,9
2022,LBY,Upper middle income,9,9
2022,TON,Upper middle income,9,9
2022,IDN,Upper middle income,8,8
2022,VNM,Lower middle income,8,8
2022,AZE,Upper middle income,7,7
2022,ISL,High income,7,7
2022,ARG,Upper middle income,6,6
2022,BGD,Lower middle income,6,6
2022,CHL,High income,6,6
2022,HTI,Lower middle income,6,6
2022,VEN,Unknown,6,6
2022,YEM,Low income,6,6
2022,ARE,High income,5,5
2022,COL,Upper middle income,5,5
2022,DZA,Lower middle income,5,5
2022,NGA,Lower middle income,5,5
2022,PAK,Lower middle income,5,5
2022,PAN,High income,5,5
2022,PHL,Lower middle income,5,5
2022,ALB,Upper middle income,4,4
2022,BIH,Upper middle income,4,4
2022,ETH,Low income,4,4
2022,LUX,High income,4,4
2022,MNE,Upper middle income,4,4
2022,ERI,Low income,3,3
2022,FJI,Upper middle income,3,3
2022,LKA,Lower middle income,3,3
2022,MAR,Lower middle income,3,3
2022,MYS,Upper middle income,3,3
2022,SDN,Low income,3,3
2022,SGP,High income,3,3
2022,TJK,Lower middle income,3,3
2022,TUN,Lower middle income,3,3
2022,TWN,High income,3,3
2022,ZAF,Upper middle income,3,3
2022,CMR,Lower middle income,2,2
2022,ECU,Upper middle income,2,2
2022,GUM,High income,2,2
2022,KGZ,Lower middle income,2,2
2022,MCO,High income,2,2
2022,MDG,Low income,2,2
2022,MMR,Lower middle income,2,2
2022,TCD,Low income,2,2
2022,THA,Upper middle income,2,2
2022,URY,High income,2,2
2022,XKX,Upper middle income,2,2
2022,ZWE,Lower middle income,2,2
2022,AGO,Lower middle income,1,1
2022,BFA,Low income,1,1
2022,BHR,High income,1,1
2022,BHS,High income,1,1
2022,CAF,Low income,1,1
2022,COD,Low income,1,1
2022,FSM,Lower middle income,1,1
2022,GAB,Upper middle income,1,1
2022,GRL,High income,1,1
2022,KIR,Lower middle income,1,1
2022,KWT,High income,1,1
2022,MDV,Upper middle income,1,1
2022,MWI,Low income,1,1
2022,OMN,High income,1,1
2022,PRY,Upper middle income,1,1
2022,RWA,Low income,1,1
2022,SOM,Low income,1,1
2022,SSD,Low income,1,1
2022,SUR,Upper middle income,1,1
2022,SYC,High income,1,1
2022,TTO,High income,1,1
2022,TUV,Upper middle income,1,1
2022,VAT,Unknown,1,1
2022,VGB,High income,1,1
