article_id,year,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,dominant_topic
2012E059T088,2012,0.027544765464948745,0.0,0.0,0.0,0.001941196319605995,0.0,0.0006568363073284429,0.033876824392542276,0.0016873954465157167,0.0,0.00162020032222893,0.0,0.020178363329848983,0.0,0.0,0.0,0.0,0.0006394352862310109,0.0,0.0010570344810479236,0.014687929355486361,0.041425514603951455,0.00860506557438347,0.0,0.0,21
2012E047T084,2012,0.008623957444435787,0.0,0.008432984261826471,0.0,0.07760925845238381,0.0,0.025113966663304902,0.03144313448432485,0.007828102348025003,0.0,0.0,0.0,0.003727954000172376,0.0,0.0,0.0017902165354482635,3.345504145426451e-05,0.0,0.0,0.012096589304908333,0.024299199800963373,0.04004584603901761,0.019015316072837896,0.02719762898172626,0.0062303633775771155,4
2012E044T127,2012,0.049807910066244035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012276530052263344,0.0021632696149400388,0.0024935780896380003,9.767934879459626e-05,0.0010811758533644672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007530433310406897,0.0,0
2012E089A015,2012,0.0,0.0,0.012416081100328909,0.011817945713297001,0.0,0.0,0.012461505352303184,0.0,0.024322710921231144,0.04546837486208561,0.0023828674607740525,0.00293354563426236,0.0,0.026122525668352922,0.006990479215976161,0.008685643195186825,0.0037419582025613146,0.0012485846611614262,0.0,0.0,0.007174758823822983,0.06078492478550227,0.009993423582574473,0.0063735118614929006,0.018620203058382433,21
2012E088T039,2012,0.01859847273214911,0.0002295271393572563,0.00041097186773195193,0.0,0.0,0.003860164290644745,0.0,0.005182720996022006,0.007788138957140711,0.0,0.0,0.0006757741950213259,0.005823885279891738,0.019848487638751106,0.0,0.0,0.0,0.0009766067115548078,0.0,0.0,0.036927250871188214,0.0014036741159808202,0.0,0.0,0.0030691202448310207,20
2012E082T085,2012,0.014294335000271193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825113413019219,0.0,0.021165691630394445,0.0,0.0,0.0,9.611695269312822e-05,0.0,0.0,0.0,0.0,0.002943629169991785,0.0,0.0,0.0,10
2012E072T015,2012,0.0,0.0,0.014810897946429286,0.0,0.05960621428215452,0.0,0.015171897723271096,0.023139061029930894,0.0,0.0,0.0013804483801730886,0.0,0.0,0.0,0.0,0.008291371972951071,0.0014636788578786288,0.0,0.0,0.0,0.02068780765353243,0.05472313130084679,0.01141775569415268,0.00019934491958452705,0.0031444562846959585,4
2012E067T087,2012,0.04675212618432822,0.0,0.0,0.0034001742264106643,0.020243674638516125,0.0,0.0,0.0046514165429989715,0.0,0.0,0.002965368872701612,0.0,0.01599800219908321,0.0,0.0,0.0,0.0,0.0014035627552636547,0.0,0.0,0.006960230332516476,0.044377622189692684,0.0,0.009937343219627704,0.001240147023256485,0
2012E092A007,2012,0.0,0.0,0.0031334681607320916,0.0,0.02740579850489487,0.0,0.013253280435152162,0.0,0.004367063180752717,0.003851787278569765,0.0,0.0023915782559379064,0.0,0.005339176886590472,0.0,0.005017736155846892,0.0002271016021799044,0.0,0.018217974847244793,0.0,0.07715480225578521,0.0024180308238315484,0.0,0.017852436896579147,0.02188791757957607,20
2012E150T035,2012,0.0,0.0,0.0002081072252940202,0.0,0.006121662915393489,0.0,0.0029791547202546198,0.0,0.0,0.0,0.0,0.0047170554672121496,0.0,0.0,0.0,0.0,0.0,0.0,0.0265671002583867,0.0,0.041872951979514815,0.021877484988475335,0.0,0.0,0.0052601309622396265,20
2012E150T051,2012,0.0,0.0,0.0002081072252940202,0.0,0.006121662915393489,0.0,0.0029791547202546198,0.0,0.0,0.0,0.0,0.0047170554672121496,0.0,0.0,0.0,0.0,0.0,0.0,0.0265671002583867,0.0,0.041872951979514815,0.021877484988475335,0.0,0.0,0.0052601309622396265,20
2012E149T048,2012,0.0006471185089252843,0.0007076396230465449,0.0,0.0,0.005946981773172415,0.0,0.0,0.006340808724586459,0.0,0.0036712946161653417,0.0,0.0009622378615353163,0.01041255101917778,0.0,0.0,0.0,0.0,0.0,0.002975208094284581,0.0,0.07848151118835668,0.021612466531536402,0.0,0.0,0.00596424192274327,20
2012E149T058,2012,0.0,0.0,0.0005336579700778805,0.0,0.007618188822571874,0.0,0.0035734839542130078,0.0,0.00020943865313245832,0.0005068111492417475,0.0,0.0027240531543045224,0.011006446778557966,0.0,0.0,0.0,0.0,0.0,0.008649003563701274,0.0,0.042246643319986475,0.024991655995318638,0.0,0.0,0.009647919849685865,20
2012E146T095,2012,0.056344678492323115,0.0,0.0,0.0,0.0,0.0,0.01840782711311355,0.0,0.0,0.0,0.007030113659908035,0.0,0.0012287345287262702,0.0,0.0,0.00012811690833708594,0.0,0.006034827003785811,0.0,0.0,0.08148460249956635,0.0,0.0,0.013378826970505214,0.032931599272341024,20
2012E145T061,2012,0.011729491581534713,0.0003402086868527028,0.00416722058468648,0.0,0.0,0.015320480878057027,0.0,0.004859849072410632,0.0,0.0,0.0,0.03797322731747556,0.0038540509804396357,0.0,0.0,0.019571015218142314,0.033114721446995454,0.014458529625901422,0.0,0.0,0.013943567525569226,0.010847726115728777,0.0034512634171896036,0.010530733402292214,0.00286594951127201,11
2012E129T007,2012,0.04097100329352398,0.0,0.0,0.0,0.001403723030915403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014438742450897747,0.007032856570812807,0.0,0.0,0.0,0.0,0.023082618540670233,0.03307533993604716,0.0,0.0,0.0010506589287230998,0.002137932564844929,0
2012E125T071,2012,0.04089248495347227,0.0,0.0,0.0,0.0013967280866655552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014444921180028082,0.0070253081292486995,0.0,0.0,0.0,0.0,0.02308115930031176,0.033091969861624104,0.0,0.0,0.0010434533981371727,0.0021508725150019108,0
2012E160A013,2012,0.0,0.0,0.05712110527436189,0.0,0.0,0.0,0.0,0.0,0.0,0.07124542611356975,0.0,0.0,0.0,0.0,0.001553288058258367,0.012937695028870938,0.00015282133136176721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2012E175A015,2012,0.026813065799189843,0.0,0.0,0.0,0.006295712335359112,0.0003827261355803505,0.0,0.0,0.015164682442296932,0.000888519244501589,0.0,0.0,0.0,0.000495903176165077,0.0,0.00013410931535108676,0.0,0.0,0.0,0.00501553228765968,0.041074868321449465,0.010904779321621368,0.0,0.0025858777896506802,0.004643531472496552,20
2012E170T101,2012,0.0478489253832164,0.0,0.0028982757021717045,0.0472017753747083,0.0,0.0007309450445139181,0.0006662575120078293,0.03705468972954995,0.0,0.0005178552278908351,0.0,0.0,0.0,0.0,0.013398169552548638,0.0,0.0009197997462692174,0.0,0.0,0.037595675626032714,0.041487684401686015,0.0,0.02521636653769061,0.0,0.0,0
2012E160T057,2012,0.0,0.0,0.05533404320998509,0.0,0.0,0.0,0.0,0.0,0.0,0.070721209585765,0.0,0.0,0.0,0.0,0.003137311263906643,0.012479540292613622,9.010750640540334e-05,0.0,0.0,0.0,0.0,0.00031446434463840487,0.0,0.0,0.0,9
2012E193A088,2012,0.006178693576255659,0.0,0.0009418932260690203,0.0,0.0,0.0,0.0,0.0,0.0016936995178389316,0.0,0.014066821630419835,0.003125717521280515,0.005131387013177027,0.022833960595422198,0.014865918264148658,0.0,0.0008881565148165214,0.0014072870055959624,0.0,0.0,0.04734061742682685,0.009433485775739329,0.0,0.0,0.00010621808638041419,20
2012E244A007,2012,0.0004849066900554002,0.0006641219841790003,0.04105621158412161,0.02042108829754302,0.0,0.026011157741243237,0.0,0.002374585732697815,0.0,0.0,0.0012282873297966685,0.0,0.0,0.0006137336246327727,0.00606892379885104,0.02196840844740722,0.07158465830773152,0.0,0.0,0.0,0.014760570524063587,0.0,0.0,0.0,0.0,16
2012E244T083,2012,0.0007992830462617002,0.0009340583255984196,0.04184079118769064,0.021259024621954947,0.0,0.024937467051028027,0.0,0.0017047665878516768,0.0,0.0,0.0,0.0,0.0,0.0015084655724759918,0.005842540483982551,0.022411736777005725,0.07507201329075944,0.0,0.0,0.0,0.015364308506198911,0.0,0.0,0.0,0.0,16
2012E244T055,2012,0.0,7.098914247244509e-05,0.021789937236798573,0.01976841884132149,0.0,0.032153261773831966,0.0,0.0,0.0,0.0,0.0,0.0018588280446734705,0.0,0.007123023759039652,0.006310647918928248,0.049736343568344256,0.0547476580409433,0.0,0.002775117791546838,0.0021961838812320374,0.004397198282808234,0.0,0.0,0.0,0.0,16
2012E244T069,2012,0.0,0.0001234022229038085,0.020807460831400792,0.021121595421045008,0.0,0.030375200808823135,0.0,0.0,0.0,0.0,0.0,0.00043341952933229294,0.0,0.00600115962861341,0.006861429237018377,0.05188702581437822,0.05350742248601486,0.0,0.0034215240783301015,0.002535703996811115,0.006167344452246325,0.0007857204917803745,0.0,0.0,0.0,16
2012E234T098,2012,0.041806815375967865,0.0009244569277329479,0.0015914380532908536,0.0,0.0,0.0,0.0,0.006307656572454076,0.00043366132323740094,0.016736798530026093,0.055254595444067404,0.0,0.01327421471780618,0.0,0.0021458378469696353,0.0,0.00036590661515665537,0.01176889835672178,0.0,0.0,0.0020246054386663785,0.0030126844005104484,0.0,0.0,0.0,10
2012E227T089,2012,0.057523083673873945,0.0,0.0,0.0,0.0,0.0,0.00023081318036918805,0.0,0.0007566769700745965,0.015046509904072075,0.025494970577726938,0.0025950015985455334,0.0,0.011140643729297383,0.004561296608651645,0.002620101011080716,0.0010323151916073131,0.0,0.0,0.0,0.0,0.009223961964484035,0.0,0.0,0.0015847597091948901,0
2012E265A054,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1031797506290301,0.0,0.0,0.0,0.027861159403417712,0.03743011109258382,0.0,0.0,0.0,0.0,0.0,0.014353510487098563,0.0,0.13903552853841886,0.0,0.00024179973222169878,0.0,21
2012E265A080,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08099914439360945,0.0,0.0,0.0,0.0195413329370471,0.05086366490117272,0.0,0.0,0.0,0.0,0.0,0.06222181505317398,0.0,0.07877748134609845,0.0,0.0,0.0,8
2012E253A030,2012,0.009412131678422976,0.0,0.0,0.0,0.0,0.0,0.0,0.0008885238117267176,0.02907614446138868,0.02700912729250299,0.036741244200027376,0.0,0.0075606784191502305,0.04195961145510857,0.0,0.000887430136096977,0.0,0.0,0.0,0.0,0.003353576838095705,0.0,0.0,0.0,0.0,13
2012E270T108,2012,0.029952445063388542,0.0,0.0,0.0007906404037253611,0.041103905745597684,0.0,0.0005493678692636145,0.003417698729159029,0.0,0.0,0.00543464263435637,0.0,0.003543027343962344,0.0,0.0,0.0,0.0,0.0035280549651323756,0.0,0.0,0.03679324639036,0.03394769755069816,0.0,0.003916448693182773,0.0,4
2012E265T109,2012,0.024759453503242285,0.0,0.0026753833403919845,0.0,0.0,0.0,0.0,0.0,0.0,0.009446197256157881,0.012879938983175857,0.0,0.0009823083651236228,0.06428177185099214,0.0,0.003516003434210709,0.0,0.0031339223700321776,0.0468827018162283,0.0,0.0,0.003715796680816394,0.004357939840617028,0.0,0.0,13
2012E299A038,2012,0.001379367755205551,7.953307574296141e-05,0.0003013976823185555,0.0,0.0,0.0,0.0,0.0,0.0658165149538177,0.0,0.0,0.0020397016662579343,0.0,0.04448657959773574,0.0,0.0,0.0,0.0004842360855357876,0.0,0.0,0.0286233763083914,0.04753383366473147,0.0,0.029050333698885787,0.002321883937193607,8
2012E299A058,2012,0.0,0.00013624984868258337,0.0,0.0,0.0,0.0,0.0,0.0,0.07446989093259322,0.0,0.0,0.0016033356776509445,0.0,0.04561948324127439,0.0,0.0,0.0,0.0,0.0,0.0,0.028772787351854498,0.04856304291345593,0.0,0.028446779385388483,0.0020263500628097974,8
2012E281T005,2012,0.017634725691213476,0.0,0.0024365674676654213,0.2150190120888787,0.0,0.009293380534417212,0.0,0.0,0.0,0.0,0.0,0.003929305700220491,0.0,0.0,0.000129944381299024,0.007596847066380067,0.005420144332211334,0.0,0.0,0.0,0.005843069677394604,0.0,0.0,0.0,0.0,3
2012E331T067,2012,0.0016974475335425634,0.0,0.0,0.0,0.0,0.0,0.019560638438371927,0.0,0.0015752415285375865,0.0005501930555852624,0.004325438679671741,0.08087284722658672,0.004848261709301819,0.005966173503314033,0.0016749944668299913,0.0,0.0,0.0,0.0,0.0,0.0,0.21416767013853846,0.0,0.0,0.0,21
2012E331T090,2012,0.05368138709519771,0.0,0.0,0.0,0.0,0.0,0.0006810499480114,0.0,0.0,0.0,0.00455900941438959,6.862964821155982e-05,0.006587124831942712,0.0,0.002719064652846125,0.0,0.0,0.0,0.0,0.0,0.014443764734724456,0.0,0.0,0.0,0.0,0
2012E331T041,2012,0.0016974475335425634,0.0,0.0,0.0,0.0,0.0,0.019560638438371927,0.0,0.0015752415285375865,0.0005501930555852624,0.004325438679671741,0.08087284722658672,0.004848261709301819,0.005966173503314033,0.0016749944668299913,0.0,0.0,0.0,0.0,0.0,0.0,0.21416767013853846,0.0,0.0,0.0,21
2012E317T103,2012,0.0010892874266207279,0.0,0.034828645441011635,0.0,0.0,0.0,0.00548341728247255,0.017910630361251116,0.0021467578901630305,0.0,0.005259713284436794,0.0,0.018695528399000544,0.004199972569399393,0.005485766927354316,0.0020021241650733895,0.019250127421457368,0.0,0.0,0.0,0.06197985791166617,0.010074301293729038,0.011790592235074355,0.0,0.0,20
2012E346A086,2012,0.004674040956536538,0.0,0.02368536444912365,0.003735961219415586,0.0,0.006534279790667277,0.0015471051373144357,0.0049760572956724924,0.0027288721244997927,0.0,0.012667708231276512,0.0,0.0,0.009185304961523606,0.0,0.006566692485466084,0.013583913900681971,0.009559854304232243,0.0,0.0,0.04760324012562668,0.007061021162026235,0.0080749581001604,0.0,0.0,20
2012E336A013,2012,0.014935050196396328,0.022087241923913144,0.0,0.154013057408996,0.0,0.008278446176451359,0.0,0.046252355549945466,0.0,0.00036770010064795286,0.0,0.0019913392858647893,0.004355378505175643,0.010140069699421808,0.003042813509936782,0.013421798590399523,0.006635913032503566,0.029286164190054424,0.0,0.004392786701639736,0.0,0.0,0.01843827369963155,0.0,0.0,3
2012E346T099,2012,0.0058390769515631056,0.0,0.024028249194993835,0.0038932653518254797,0.0,0.007195737869639447,0.0016077905942900174,0.005032472938530688,0.0022225551577769553,5.1789610710503586e-05,0.013291968172583145,0.0,0.0,0.00930706377360678,4.500935385418673e-05,0.005765094159247389,0.014620131010773429,0.008911684725235515,0.0,0.0,0.0460243411404784,0.008526875542388375,0.005232703510263707,0.0,0.0,20
2012E345T108,2012,0.032684336771921285,0.0,0.009301453736263782,0.0,0.025278591534659778,0.0,0.008951647567262893,0.0,0.029461324396783888,0.0,0.0010333594175023458,0.002824226344459464,0.0,0.0052747133747426045,0.0033220195406708113,0.004751456330319076,0.0,0.0,0.0,0.0,0.007293133755154175,0.16907374967542013,0.0013954537639571198,0.02119749801087118,0.03135343986034223,21
2012E338T018,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.003087168825749813,0.0,0.002521574034482476,0.0,0.008876539649408861,0.00020524400106568263,0.0,0.0515716697322677,0.0,0.0,0.0,0.0,0.0,0.009454475005951767,0.032197622063031076,0.0,0.0,0.0,0.0,13
2012E338T088,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.003087168825749813,0.0,0.002521574034482476,0.0,0.008876539649408861,0.00020524400106568263,0.0,0.0515716697322677,0.0,0.0,0.0,0.0,0.0,0.009454475005951767,0.032197622063031076,0.0,0.0,0.0,0.0,13
2012E338T064,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.003087168825749813,0.0,0.002521574034482476,0.0,0.008876539649408861,0.00020524400106568263,0.0,0.0515716697322677,0.0,0.0,0.0,0.0,0.0,0.009454475005951767,0.032197622063031076,0.0,0.0,0.0,0.0,13
2013E022T022,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.002718166285709301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20920434155772372,0.0,0.0,0.0,0.0,0.04417940498211883,0.0,0.0,0.0,0.0,15
2013E022T054,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.002718166285709301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20920434155772372,0.0,0.0,0.0,0.0,0.04417940498211883,0.0,0.0,0.0,0.0,15
2013E022T049,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.002718166285709301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20920434155772372,0.0,0.0,0.0,0.0,0.04417940498211883,0.0,0.0,0.0,0.0,15
2013E021T107,2013,0.028951321145327908,0.00041084000939864656,0.0,0.004576481249551878,0.0,0.00553850188738866,0.0,0.0,0.0,0.005389999257931177,0.0,0.0,0.0,0.0,0.0,0.23122260275528975,0.0004921031581820563,0.0,0.04649818151863498,0.0,0.018597883172653235,0.0,0.0,0.0,0.0,15
2013E058A080,2013,0.002980526313425303,0.0,0.0,0.0,0.0,0.0,0.0026387290210386116,0.0,0.0,0.002517917758231728,0.0,0.0,0.0,0.018335251259008277,0.0002347529209446962,0.0026901874566599153,0.0,0.0,0.0,0.0,0.07834470501639101,0.002905747104575187,0.0,0.0,0.00916904671590438,20
2013E057A070,2013,0.0050859458326799984,0.0,0.0,0.0041458061744799055,0.0,0.010345096844951484,0.0,0.008098491539449004,0.0,0.006351807086349635,0.0,0.0009455331048000049,0.0,0.005078338522782005,0.0,0.010437342722420934,0.02142957066186052,0.0014229313641219525,0.0,0.0,0.04914003619111432,0.0,0.0022062818848643377,0.0013286276473755264,0.0,20
2013E033A039,2013,0.011452379003482486,0.0,0.0017207834525361913,0.01363180812195113,0.0,0.0038544451513099925,0.0,0.0,0.0005626528288770539,0.0,0.0,0.00875838228538998,0.0,0.007248185576456886,0.0,0.005311836553367575,0.019670665772078856,0.0,0.0,0.011037899161500145,0.028831959343237356,0.0,0.0,0.0128940993266996,0.0037300316052769756,20
2013E032T089,2013,0.013364975856435249,0.0002025369109099971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561033687136387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
2013E075A042,2013,0.0,0.0,0.0,0.0004638686967380696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012186404755172063,0.0,0.17686347794353285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040957050647035166,0.0,0.0,13
2013E068A047,2013,0.009061800462428906,0.0,0.0005423792876997956,0.006794283652420322,0.0,0.01374290717557532,0.0,0.0,0.0015004934734857672,0.0,0.0,0.00039071803154747294,0.0005239342807290327,0.003155064102368427,0.004930561794298895,0.008259753865519723,0.015138363867884619,0.017841114260151288,0.003287591219383094,0.0028676387326005727,0.04929000901140222,0.0,0.012453560801830051,0.009113788705995763,0.0013755148792031653,20
2013E066A064,2013,0.017279571433005528,0.000159044274237964,0.0,0.0049173611653378635,0.0015218627268030682,0.00638309324807814,0.0,0.0034868891055195987,0.0,0.001926022599591259,0.0,0.0017505375051865475,0.0037340611830624054,0.0,0.0,0.002026022929959543,3.6229842596332755e-05,0.001849858483585639,0.0230899502959619,0.0013551465055294993,0.06258185565563737,0.0,1.7290258369527767e-05,0.008943121153213284,0.0031549483824458682,20
2013E066A002,2013,0.0,0.0,0.0013361282688152214,0.05710089843600745,0.0,0.0025237450453650216,0.0,0.010732437770713863,0.0,0.0019164498005644604,0.0,0.0007811659087693763,0.0,0.0,0.0,0.005047713855104685,0.0006842950306576378,0.005236418551262844,0.004568283937587341,0.01072873653063711,0.04567203189451153,0.0,0.0,0.013418478735178437,0.004473479137584816,3
2013E061A031,2013,0.01742905510644001,0.0,0.0,0.014004404138823064,0.0054820546738286536,0.006849248878149197,0.01758561996654786,0.0,0.00013821070022573416,0.0,0.0,0.014189972994677506,0.0,0.003920180959998506,0.0,0.010134240657943518,0.019143664275354164,0.002252283963521512,0.06751801044644117,0.0,0.013580285217050667,0.002977811564243216,0.0,0.16153991627039868,0.0047597882235149765,23
2013E082T023,2013,0.0,0.001313724254511277,0.0,0.0,0.0,0.0,0.0,0.008386124324633332,0.002500424791240964,0.011592209264622228,0.0,0.0,0.01271335091091801,0.05494364778087696,0.0,0.0,0.0,0.00017698479232225103,0.0,0.0,0.018173221787254903,0.06236811094804165,0.0,0.0,0.0,21
2013E066T087,2013,0.05975563747425339,0.0,0.0,0.018401804058914603,0.0,0.013916839183363625,0.0,0.0,0.0,0.0,0.0,0.0,0.007954379884315828,0.0,0.0,0.009551970247734595,0.009387937547804884,0.0,7.401204412437352e-05,0.004001145526431186,0.0,0.0,0.0,0.020721826623322767,0.0,0
2013E064T083,2013,0.035646617857803986,0.0,0.0,0.018384204328999995,0.0,0.009828745310289008,0.0,0.000604800274922553,0.0,0.0,0.0,0.0,0.0024905702355680036,0.006621948648382116,0.0,0.006490536285101995,0.004712904210707453,0.0,0.0,0.0,0.002632272142519041,0.0,0.0,0.00898456635795884,0.0,0
2013E120T096,2013,0.058989003566293614,0.0,0.0,0.0,0.0,0.004912159595139285,0.0,0.0,0.0,0.002580936261979844,0.0,0.0,0.0,0.0099614544622079,0.0,0.05302604916590686,0.0,0.0,0.019653721135037966,0.0,0.0037526040935889795,0.0,0.0,0.0,0.0,0
2013E102T082,2013,0.01861810088675638,0.0,0.0021575052985824124,0.0,0.0,0.0,0.0,0.0,0.007403783168689001,0.08490679861717697,0.0,0.0007824073875463138,0.0,0.0,0.0,0.00180868686270962,0.0,0.0,0.0,0.0,0.0,0.019969866838279254,0.0,0.004790348974958568,0.0,9
2013E098T082,2013,0.036797071011327724,0.0,0.0,0.006293652585014357,0.0,0.0026680774991393987,0.0,0.0006088352624793711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03156164058786906,0.01115545306812402,0.0,0.0,0.0,0.0022685343455000444,0
2013E150T103,2013,0.008040009963530107,0.0,0.012939864969018259,0.023966056020983475,0.000347702918222817,0.0,0.0,0.040042232661899275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04036869354109426,0.0,0.0,0.016603675067572758,0.09554314924148585,0.0,0.0,0.001005698734652337,21
2013E149T090,2013,0.019606713094140235,0.0,0.0006833964148177124,0.0,0.0,0.0,0.010796883504644075,0.0069155643804770205,0.04430372673085151,0.05597830353270989,0.0,0.015225694293707598,0.0,0.03422405313901042,0.0,0.00023039222442045122,0.0004511430419437886,0.0,0.0019305482734767046,0.0,0.020160776513893926,0.09825325238848022,0.006321460215411539,0.003934713211149896,0.0033037187520457236,21
2013E137T094,2013,0.05092359877025206,0.0,0.0,0.0,0.0,0.00840933745597883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005408222298969079,0.0031347168665195645,0.022889843600308525,0.01831579020312273,0.0,0.0,0.0,0.008781353526943703,0.0,0.0,0.0019541284259671277,0.0011244193551121252,0
2013E129T092,2013,0.023696970359267495,0.005221926012912367,0.0,0.0,0.0,0.0,0.021167849414535353,0.0,0.0,0.008304395465072001,0.0021619020947643776,0.0,0.030566529529841985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026490944635982214,0.0,0.0,0.00331908789917786,0.0,12
2013E123T083,2013,0.03292836898349253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03049068595053193,0.00030684934655864787,0.0004413564813914145,0.0,0.0,0.009118981954493982,0.0,0.0,0.0,0.003342180021215139,0.00987142967027764,0.0,0.010361672990225699,0.0,0.0,0.0,0.0,0
2013E178A094,2013,0.0532446449652669,0.0,0.0,0.010573660998136714,0.11358922853601018,0.0,0.0,0.0,0.006798297625054032,0.03795338055743431,0.03568524951573635,0.0005852162508358808,0.019968081730097686,0.0008921053810267892,0.0018384463269906404,0.0,0.0,0.0,0.0,0.0,0.0,0.002674821629076362,0.0,0.010625669458026213,0.0016497591169157267,4
