article_id,year,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,dominant_topic
2012E160A013,2012,0.0,0.0,0.01837111818435835,0.0,0.0,0.010445519386121876,0.0,0.0,0.0,0.08736537910008395,0.0,0.044044600932064394,0.0,0.0,0.0,9
2012E175A015,2012,0.028442449047861713,0.0,0.0,0.0,0.006089137268180369,0.0010462496314284405,0.0,0.029950891818830382,0.01668800287807621,0.01194173091939106,0.00036444753825120793,0.0,0.0,0.015342704349181115,0.004570506137024205,7
2012E170T101,2012,0.0808481238846044,0.0,0.0014817339463705068,0.0759580522175499,0.0,0.002317673531441215,0.0,0.0031500751554723494,0.0,0.0024029747850017333,0.0,0.0036412091390482914,0.0,0.0,0.025767436443158747,0
2012E160T057,2012,0.0,0.0,0.017846480881199608,0.0,0.0,0.009978018272948582,0.0,0.0,0.0,0.08687487051529023,0.0,0.04314255798302956,0.0,0.0,0.0,9
2012E193A088,2012,0.00792940488987724,0.0,0.0008176992345668883,0.0,0.0,0.0008427447663242314,0.0,0.013710328205101955,0.0014244967940874598,0.0,0.0219354955427498,0.00702602666214173,0.006136932392868918,0.039351008134147276,0.04021529481514683,14
2012E244A007,2012,0.00956668987454811,0.0,0.06454527929640427,0.0,0.0,0.047721837718472764,0.0,0.004974445796411622,0.0,0.0,0.003191069831590636,0.01871866599679389,0.0,0.0012319232365709898,0.007849375902325142,2
2012E244T083,2012,0.010683535792848725,0.00018727098680440822,0.06725229912489081,0.0,0.0,0.0470560715067291,0.0,0.0026468677849945787,0.0,0.0,0.0010233033137589317,0.01919304783091788,0.0,0.0022510267642783105,0.008219743174920894,2
2012E244T055,2012,0.0027203450000035925,0.0,0.07508301747877044,0.0,0.0,0.042432488043335,0.0,0.0,0.0,0.0,0.0,0.009760164734674686,0.0,0.011111052536192618,0.006494932517338665,2
2012E244T069,2012,0.003662182711958563,0.0,0.07636966224643157,0.0,0.0,0.039031557869970895,0.0,0.0,0.0,0.0,0.0,0.010574762538257922,0.0,0.009320402852170867,0.00813438919199682,2
2012E234T098,2012,0.042731965462853495,0.001128340316920517,0.0,0.0045925433445073265,0.0,0.0,0.0,0.014208751080949765,0.0034765585028762257,0.03208914790612967,0.08223696118985555,0.0,0.017883059792479516,0.0,0.0,10
2012E227T089,2012,0.05405777160840897,0.0,0.00020143730252773263,0.0,0.0,0.0,0.0,0.0020812595988137566,0.004644210530992061,0.04669289839810092,0.03577368991682354,0.005988099827140194,0.0,0.02026091880718547,0.0,0
2012E265A054,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004632280211785063,0.1333124582665534,0.0,0.0,0.05540318725775638,0.029766162443890236,0.0446850401186503,0.0,8
2012E265A080,2012,0.0,0.0,0.0,0.008604362796767942,0.0,0.0,0.0,0.0006263369639330346,0.1048909942591632,0.0,0.0,0.02280701159333333,0.01871572432226868,0.06479927091886217,0.0,8
2012E253A030,2012,0.0016410036997251492,0.00018561173842863304,0.0,0.0,0.0,0.0,0.0,0.0032298843230188297,0.03209386841999418,0.04079213518140509,0.051797566322553175,0.0,0.006701922608872341,0.06227103851241071,0.0,13
2012E270T108,2012,0.023465961095760015,0.0009028173527303022,0.0,0.0,0.03554210365179622,0.0,0.0,0.10908265999983728,0.0,0.003226734415617506,0.007218051394333287,0.0,0.0016055451974287178,0.0,0.0,7
2012E265T109,2012,0.018221048810983798,0.0,0.0021373598180500788,0.0,0.0,0.0,0.0,0.00676697013536718,0.0,0.021860217298798168,0.013514584127831117,0.004701268474715867,0.008491565015718041,0.10213176048401684,0.0,13
2012E299A038,2012,0.0026782869261213187,0.0006058925694497586,0.0,0.00014278733608107466,0.0008469229519119388,0.0,0.0011609626772506115,0.002407778427042893,0.07442232987561276,0.0,0.0028696914421296985,0.030604672269937665,0.0,0.07387324210838812,0.0,8
2012E299A058,2012,0.0,0.0007789417586755552,0.0,0.0005312996037524991,0.0005455778150638349,0.0,0.00046011335002337997,0.004883197160510486,0.08382998912049028,0.0,0.0031542063429381385,0.029610167858030452,0.0,0.0747248581916717,0.0,8
2012E281T005,2012,0.08230653104467212,0.0,0.011302654379181752,0.006021823289266348,0.0,0.008182971584236493,0.0,0.0,0.0,0.0,0.0,3.5240235875411855e-05,0.0,0.0,0.0,0
2012E331T067,2012,0.002176821370059197,0.0,0.0,0.0,0.0,0.0,0.021305708958871215,0.0019798964442973694,0.011398548167372423,0.0,0.00899647342159863,0.18682592288421968,0.009667560471567657,0.00862140928300137,0.001520339892201603,11
2012E331T090,2012,0.06066033933203598,0.000957612236814576,0.0,0.0,0.0,0.0,0.0,0.0035052504552440483,0.0022036122730671515,0.0,0.00798418584673293,0.0,0.014154816411923229,0.00490686885123674,0.008161809098441069,0
2012E331T041,2012,0.002176821370059197,0.0,0.0,0.0,0.0,0.0,0.021305708958871215,0.0019798964442973694,0.011398548167372423,0.0,0.00899647342159863,0.18682592288421968,0.009667560471567657,0.00862140928300137,0.001520339892201603,11
2012E317T103,2012,0.002149332563734678,0.0009761522096458088,0.023945827980462145,0.028339944960285822,0.0,0.007783841025498423,0.002401572060898942,0.03624781495447227,0.0,0.0,0.011037691883216261,0.027100072316595267,0.022408383419665657,0.020841162926601486,0.029231872478672073,7
2012E346A086,2012,0.009942340326103846,0.0,0.018090382616430114,0.012385626373079682,0.0,0.02154653640134597,0.002234575269518274,0.02591366932362485,0.0010151389180099448,0.0,0.02086634204994357,0.006189966661499287,0.0,0.028157011766067185,0.008442394075301143,13
2012E336A013,2012,0.05855359089548554,0.017016707022248927,0.016721857467844704,0.09531386023662698,0.0037160381451429633,0.0035729292555253464,0.0,0.012436767254705713,0.0,0.0,0.0,0.0,0.004521239126593357,0.0,0.0,3
2012E346T099,2012,0.011025043690330345,0.0,0.01787969224657465,0.010551275017678446,0.0,0.021855901651088052,0.0018221561695214085,0.026950351549161897,0.0005185416422426376,0.00032698053086005464,0.02158248598056162,0.007316328577237912,0.0,0.02775329184393765,0.007856446063469835,13
2012E345T108,2012,0.037176383737709054,0.0,0.0026182527210320944,0.0,0.03796932705542018,0.0,0.022931587066194095,0.01032617225981323,0.03984041427294342,0.004721415340767819,0.002860017328906118,0.11270323115713181,0.0,0.02008137596954477,0.0007149660702467023,11
2012E338T018,2012,0.0,0.00024464981251538776,0.0,0.0044897090764628314,0.0,0.00016128216783912043,0.004621224815747438,0.004987427884753613,0.0013342344385016622,0.0,0.01643882363329215,0.0,0.0,0.07342582553396916,0.007177982216014554,13
2012E338T088,2012,0.0,0.00024464981251538776,0.0,0.0044897090764628314,0.0,0.00016128216783912043,0.004621224815747438,0.004987427884753613,0.0013342344385016622,0.0,0.01643882363329215,0.0,0.0,0.07342582553396916,0.007177982216014554,13
2012E338T064,2012,0.0,0.00024464981251538776,0.0,0.0044897090764628314,0.0,0.00016128216783912043,0.004621224815747438,0.004987427884753613,0.0013342344385016622,0.0,0.01643882363329215,0.0,0.0,0.07342582553396916,0.007177982216014554,13
2013E022T022,2013,0.0034857034467380955,0.0,0.15686699545010666,0.0,0.0,0.0,0.003254014334880233,0.0,0.0,4.458434682773441e-06,0.0019577237483072527,0.0,0.0,0.0063887401864278544,0.012245306318200899,2
2013E022T054,2013,0.0034857034467380955,0.0,0.15686699545010666,0.0,0.0,0.0,0.003254014334880233,0.0,0.0,4.458434682773441e-06,0.0019577237483072527,0.0,0.0,0.0063887401864278544,0.012245306318200899,2
2013E022T049,2013,0.0034857034467380955,0.0,0.15686699545010666,0.0,0.0,0.0,0.003254014334880233,0.0,0.0,4.458434682773441e-06,0.0019577237483072527,0.0,0.0,0.0063887401864278544,0.012245306318200899,2
2013E021T107,2013,0.03857109376740403,0.0,0.17369150937352598,0.0,0.0,0.0,0.0,0.0,0.0,0.015152031000183875,0.0,0.0,0.0,0.014719307945436954,0.0,2
2013E058A080,2013,0.01178990458347845,0.0010995265766587635,0.004464747951400662,0.0,0.0,0.0,0.010643085429821538,0.014193866574137551,0.0,0.001273173350929486,0.0,0.0012725490865267506,0.0,0.04187299825530418,0.030881948728435766,13
2013E057A070,2013,0.014338069583608972,0.0005036783459039247,0.02487649522144404,0.014971431713798168,0.0,0.01087612188781514,0.0,0.0,0.0,0.007782457174570245,0.0015680239944622948,0.0,0.0,0.02081535937141369,0.012538011735265208,2
2013E033A039,2013,0.02572843724551081,0.0001520423129380278,0.01860246325402284,0.0,0.0,0.00518733535633304,0.0,0.0,0.0,0.0,0.0,0.009423652991805255,0.0,0.019582216930261777,0.0001955726364537937,0
2013E032T089,2013,0.0002284995699916592,0.00030142258593162047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3266843386594883,0.0,0.0,0.0,0.0,0.0,9
2013E075A042,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009373998458886895,0.0,0.0,0.0,0.20133740464342115,0.0,13
2013E068A047,2013,0.023192061425482104,0.0003852575621703118,0.021299737328261393,0.006212034548791444,0.0,0.015967955620766312,0.0031840868111690282,0.0,0.0,0.0,0.0011779228694868717,0.0041972867283980074,0.0006190499339270685,0.018745922557850323,0.02183877172488829,0
2013E066A064,2013,0.03279964644140658,0.002406308168087541,0.003966439929294985,0.008172004764978947,0.003918537709786091,0.00856625804018764,0.0,0.005174875970698569,0.0,0.0013817753378397937,0.0,0.0,0.006076788652358278,0.02692142627667295,0.012962186182169926,0
2013E066A002,2013,0.027505130405962745,0.0,0.008211517681634698,0.028536251308957993,0.0,0.0019066794038963277,0.0,0.0020201297656356797,0.0,0.0,0.0,0.004328991031143848,0.0,0.00632224171159934,0.0069034084424204395,3
2013E061A031,2013,0.031355344884640875,0.0,0.02108927317522554,0.0,0.05346463305169448,0.004274942880780782,0.025177905443119295,0.0043879976242382065,0.005206328599891331,0.0008437967265763138,0.0,0.010104862798192072,0.0,0.036829794081157004,0.0,4
2013E082T023,2013,0.0,0.0012957306330957474,0.0,0.011631871508835094,0.0,0.0,0.0,0.008779479717898926,0.00793761350704874,0.014468826340056085,0.000826151117548783,0.025849611482678808,0.013619206819155108,0.07758606678317276,0.0,13
2013E066T087,2013,0.07827191757673443,0.0,0.010222831538491415,0.0,0.001696388515290563,0.008780006023531425,0.0,0.0,0.0033708999142235425,0.0,0.0,0.0,0.014345201070131212,0.0,0.0,0
2013E064T083,2013,0.05030610897058628,0.0,0.005172605982760375,0.0,0.0010209006745402736,0.008583473733422293,0.0,0.0,0.0,0.0,0.0,0.0,0.004652104234983455,0.007121041152559817,0.0,0
2013E120T096,2013,0.066761445272062,0.0,0.0356977629526729,0.0,0.0,0.00013850373654679336,0.0,0.0,0.002565779440454663,0.01657891216062649,0.0,0.0,0.0,0.02597195728965005,0.0,0
2013E102T082,2013,0.013422763278403752,0.0,0.0,0.0,0.0012229356472865062,0.0,0.0,0.0012369588533311523,0.011204315848649208,0.11811900640660916,0.0,0.014227043338670187,0.0,0.0,0.0,9
2013E098T082,2013,0.05177285813834533,0.0,0.0,0.0036116532957173454,0.0,0.0009418695389498922,0.0,0.0,0.0,0.00040501532537677055,0.0,0.0,0.0,0.0019487056214268174,0.0,0
2013E150T103,2013,0.001341912887222101,0.0,0.0,0.05964275843665882,0.0,0.0,0.0,0.11891237810077811,0.0,0.0,0.0,0.030045476673438733,0.0,0.0,0.0,7
2013E149T090,2013,0.015728551709609243,0.00025421987835820315,0.0005810821307093481,0.007002331369865082,0.0,0.0,0.014544796898843054,0.029050359683817664,0.056449681334827764,0.07653077946529249,0.0,0.057695386721148864,0.0,0.054080851085722935,0.0,9
2013E137T094,2013,0.06014472808034103,0.0,0.0288177615474707,0.0,0.0,0.0029428108369557097,0.0,0.0,0.0,0.0002038528968556943,0.0,0.0,0.0,0.018868507668353303,0.0015163991244064802,0
2013E129T092,2013,0.022718208785226034,0.007219400116882118,0.0,0.0,0.0,0.0,0.019525979533494397,0.01965378505026445,0.0,0.02434701732056333,0.00591553702274824,0.0,0.044844750566030885,0.0,0.0,12
2013E123T083,2013,0.036722667116838865,0.000373384258231948,0.0,0.0,0.0,0.0,0.0,0.0,0.03558977002748765,0.008145333058488918,0.0010258916284131476,0.0,0.0,0.020357670821008554,5.435231520534015e-05,0
2013E178A094,2013,0.05672565923216031,0.0,0.0,0.0,0.1289495685287743,0.0,0.0,0.004901397700267595,0.01053879090322352,0.05982821708585471,0.054866287796090915,0.0,0.028639787871909933,0.0,0.0,4
2013E173A059,2013,0.0,0.0,0.0,0.0,0.0018068092815440794,0.0,0.0,0.0036802792778205793,0.0017123908786723006,0.1564232109160463,0.0,0.007146052284449076,0.0,0.0,0.0,9
2013E168A034,2013,0.0,0.02177540613583423,0.0,0.0,0.0,0.0,0.0,0.013935635489314814,0.05259534276969476,0.0077682067806805555,0.0,0.04260741364320059,0.0,0.07028920938759528,0.0,13
2013E160A002,2013,0.017642098969423904,8.261532326745017e-05,0.003283879977248266,0.009889710108207718,0.07462086308960303,0.0,0.012539253741782962,0.0,0.014787857609752006,0.04976030667213231,0.04112150238094903,0.027940925108472923,0.0148130700768363,0.016035560143376523,0.0058849482076752235,4
2013E160A003,2013,0.0396716641401615,0.0,0.0,0.030314178477147426,0.018925438125175727,0.0,0.0025872099724855466,0.017766161768518602,0.0,0.0025789339977180105,0.0645065347659969,0.003650820545968893,0.020037020807882062,0.0,0.00805732742995124,10
2013E160A001,2013,0.04008933608819162,0.0002041002314033951,0.0,0.033280478161280644,0.003664965464340995,0.0,0.0,0.0,0.0,0.11042610947159097,0.05569927524660033,0.0005265264027341042,0.002684591101880407,0.0,0.022111825103358886,9
2013E159A029,2013,0.0028637845444203533,0.0,0.0004462692957574944,0.011024377475891975,0.012659226262496276,0.00016331137943439427,0.0020525671043252133,0.0,0.0002475084924533638,0.008473534723434291,0.019697363068474937,0.00031734277238080306,0.006925678474985972,0.0,0.0,10
2013E177T011,2013,0.0,0.0,0.12133504046059251,0.0,0.0,0.0,0.0,0.06019069554705255,0.029739621442650233,0.0,0.0,0.03198951156599291,0.0,0.0,0.0,2
2013E176T048,2013,0.0,0.0,0.1684005050582455,0.0,0.0,0.0,0.0,0.007685226584856904,0.008012835965787035,0.006861037881629383,0.0,0.035556241404678834,0.0,0.01771255912756707,0.0,2
2013E176T021,2013,0.0,0.0,0.1329021263664433,0.0,0.0,0.0,0.010825391772394383,0.0023311921608892773,0.0,0.0,0.0,0.023258290136790708,0.0,0.0,0.0,2
2013E176T032,2013,0.0,0.0,0.1329021263664433,0.0,0.0,0.0,0.010825391772394383,0.0023311921608892773,0.0,0.0,0.0,0.023258290136790708,0.0,0.0,0.0,2
2013E171T056,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14066283003488503,0.0,0.0,0.0,0.0,0.012740906086784784,9
2013E170T042,2013,0.0,0.0,0.11247358325588029,0.0,0.0,0.0,0.0,0.0,0.0,0.003478416896504527,0.0,0.0,0.0,0.0,0.0,2
2013E170T060,2013,0.0,0.0,0.11247358325588029,0.0,0.0,0.0,0.0,0.0,0.0,0.003478416896504527,0.0,0.0,0.0,0.0,0.0,2
2013E165T075,2013,0.008361861927528818,0.000987203812359654,0.027539585271231678,0.0,0.0,0.0034489452116509872,0.0,0.09469167645312744,0.017673123639136392,0.0,0.0,0.0,0.018439405315317386,0.010503133971925014,0.0,7
2013E162T087,2013,0.034138207936045335,0.0011086349917826565,0.0,0.0,0.20101838733616056,0.0,0.0,0.0,0.0,0.010562357614837498,0.0351444960398305,0.0,0.0,0.0008574912458944102,0.0036369396908793906,4
2013E160T010,2013,0.03648241500346475,0.0,0.00252915094349225,0.0,0.01710233797103952,0.000660511931687737,0.0,0.003955671921737943,0.0027532607480559223,0.05924446999436853,0.1162972875906474,0.0,0.049265993356706755,0.0,0.0,10
2013E160T011,2013,0.040308882776277574,0.0,0.0,0.0,0.02067857719863642,0.0,0.0,0.01150730170573265,0.0014276901763622606,0.02367440170973394,0.08351023724792259,0.0,0.035675845151315735,0.0,0.0,10
2013E160T009,2013,0.051687672934455434,0.0,0.0026445398172314266,0.046037892214291,0.004637773956528156,0.0,0.00394628212251098,0.0018171034311447291,0.0,0.0022236769303156136,0.0385694225876276,0.006448297347959569,0.0041821063552368275,0.0,0.0011211530661272438,0
2013E158T083,2013,0.060362017932156724,0.0,0.0,0.0,0.0,0.0,0.015249173453052732,0.002217345519783451,0.0,0.03836301494153736,0.07000278529420749,0.0,0.04731273811641737,0.006238781664439454,0.0,10
2013E158T091,2013,0.021961619695121438,0.0,0.0,0.0,0.002314316557795105,0.0,0.0,0.0,0.0056547095389062815,0.1355707832901886,0.02857087751014386,0.0,0.0,0.0,0.0,9
2013E211A023,2013,0.0,0.02976949126308557,0.0,0.0,0.0,0.0,0.0022130963889668512,0.0,0.0,0.12458535397301645,0.02475729228807449,0.0,0.021989495454210996,0.0,0.05976539092743558,9
2013E205A038,2013,0.010800945978737011,0.0,0.0,0.0,0.0,0.0,0.0,0.003100950313500826,0.0,0.019426179614737537,0.029438489201137837,0.008597583852919548,0.06771004440217268,0.0,0.0352739602774618,12
2013E238A049,2013,0.017432546401155224,0.0033152422656435522,0.0,0.011032601594866565,0.0,0.0009669250212046647,0.005407651774199463,0.00013418322720275806,0.0,0.007020921608108801,0.0,0.0033761631318205217,0.0,0.056806588470160645,0.026326121724098945,13
2013E232A034,2013,0.00771386363257896,0.0014579271188839395,0.0,0.0,0.0,0.001220559162037547,0.0,0.012897932968703675,0.0,0.0035710314743555007,0.022323837802420414,0.0,0.0,0.044397802157773655,0.021820831936120402,13
2013E270A005,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053831058342035665,0.06236459824306895,0.0,0.028963242810353288,0.0,0.0366513445145286,0.0,9
2013E270A075,2013,0.0,0.0,0.00932990129589811,0.0,0.0,0.0,0.03292105524822548,0.01316288857622886,0.015840345784040585,0.0187684225043087,0.0,0.012852607623270035,0.0,0.044783709351847445,0.0004755015932725631,13
2013E270T082,2013,0.010907274844803345,0.0,0.0,0.0,0.08533109234163105,0.0,0.0,0.0,0.04238771953933008,0.09384098551876591,0.0,0.03954870371654426,0.0,0.031912259116042965,0.0,9
2013E270T061,2013,0.03936319918833496,0.0007376040858170028,0.003045909698877591,0.010066636224567315,0.0,0.0,0.0,0.010153808821873124,0.0,0.0,0.0020486167379331777,0.0,0.0021807143119426777,0.0,0.0,0
2013E270T041,2013,0.009374931930860454,0.0,0.00042891462456873,0.0,0.008281574914022052,0.0,0.014477937489560243,0.0,0.023526651673610923,0.015529546840290646,0.0,0.04983566715298355,0.0007017682573917826,0.05433818853359697,0.0,13
2013E259T017,2013,0.018558954365343022,0.0010119443135747964,0.0,0.0,0.0,0.0,0.0,0.0036193201587531726,0.0,0.0,0.0,0.014627706950200683,0.0,0.02445039632304572,0.015183652262487178,13
2013E291A079,2013,0.014435316473921805,0.0006245816940976375,0.022956517377480078,0.0,0.0,0.009689413888887171,0.003153671684495154,0.006641369210280475,0.004856431343331436,0.011319719692286538,0.016907764745639767,0.0,0.0,0.04164329073789693,0.03472939094499579,13
2013E288A039,2013,0.03311609763236886,0.0,0.0024596627526955943,0.011772094507485483,0.0,0.002539956418275545,0.0064208479932522,0.007003567987068999,0.0015033079982386737,0.0,0.042464430782671564,0.0,0.012073244842611493,0.008710579321762241,0.01682000655781634,10
2013E288A017,2013,0.0350655042721916,0.0,0.0035262249963747185,0.014205160170026663,0.0,0.004572234850290055,0.0015077387579719532,0.007435570864862831,0.0,0.0,0.05498104271318554,0.0,0.008723189711820718,0.016679280933827728,0.02629055022038226,10
2013E279A048,2013,0.026604758338136098,0.0,0.03613740480291011,0.018626068466147807,0.0031242218093210546,0.012963080952679949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01328543055800865,0.011984487828323969,2
2013E286T004,2013,0.03844133141258079,0.0,0.0,0.0,0.01406860171893346,0.0,0.0,0.20271180964998942,0.0,0.0021791766487342943,0.0,0.0,0.006951313878143812,0.0,0.0,7
2013E327A039,2013,0.0,0.0,0.006130455515281019,0.0005857992617466101,0.0,0.0,0.0,0.0,0.0,0.0,0.004864832201446635,0.06183472817727071,0.0,0.03159277195214047,0.0074790898317057064,11
2013E315A070,2013,0.0,0.024746171200399306,0.008268244686828422,0.017353747238338133,0.03601637515419831,0.0,0.03221716126802224,0.08739124300221741,0.0,0.0,0.0,0.012371544062862203,0.0,0.008229748425677186,0.007148875877571207,7
2013E315A013,2013,0.0015247518860132705,0.004935001502492641,0.0,0.012093381985161238,0.07625847967436453,0.0022213326583208084,0.010597515683233546,0.0,0.0,0.001789109409041806,0.0,0.10329383111038719,0.004136793591272299,0.008985229012203683,0.02958564747359883,11
2013E312A033,2013,0.011333576758290142,0.004449831961484285,0.00048470824961846753,0.008136796561048211,0.0,0.0,0.003445790183907351,0.007408800363120643,0.0,0.010016621922226642,0.00794486700564744,0.010278783161744296,0.0,0.014186112790287742,0.010439776269032482,13
2013E312A012,2013,0.013905052338328266,0.004698316087290439,0.0,0.0024375289703777525,0.0,0.0,0.004808609583333915,0.006350406245288118,0.0,0.01293626629681309,0.00485567493481739,0.01794548830691528,0.0,0.01639540511277637,0.012409266158381442,11
2013E333T077,2013,0.0,7.906914026638452e-05,0.0008499467060537979,0.025174864837800553,0.0,0.0053376198364540614,0.0064871559053253465,0.14122794659874593,0.0,0.001794170224819663,0.0,0.0,0.0,0.0,0.0,7
2013E322T081,2013,0.04176270626937334,0.0,0.001742564795491778,0.0,0.0,0.01071586447686157,0.0,0.015421252247369094,0.0,0.0,0.0,0.0,0.0,0.05315498760703668,0.013376322500753338,13
